player id,name,sWAR,image,image2,team id,team abbrev,pos 1,pos 2,pos 3,pos 4,pos 5,pos 6,pos 7,pos 8,last game,last game 2,il return,dem week,vanity card,strat code,bbref id,injury rating,DRAFT TEAM,Unnamed: 24,BOARD TEAM,Unnamed: 26,id,abbrev,sname,lname,manager_legacy,division_legacy,gmid,gmid2,manager1,manager2,division,mascot,stadium,gsheet,thumbnail,color,dice_color,season,auto_draft,salary_cap
13263,Orion Kerkering,1.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/orion-kerkering.png,,572,BSG,SP,RP,,,,,,,,,,-2,,"Kerkering,O",kerkeor01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13264,Orlando Arcia,0.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/orlando-arcia.png,,547,FA,SS,,,,,,,,,,,-2,,"Arcia,O",arciaor01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13265,Osvaldo Bido,2.01,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/osvaldo-bido.png,,578,CAN,SP,RP,,,,,,,,,,-2,,"Bido,O",bidoos01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
13266,Oswaldo Cabrera,1.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/oswaldo-cabrera.png,,547,FA,3B,2B,1B,SS,RF,LF,,,,,,-2,,"Cabrera,O",cabreos01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13267,Otto Lopez,1.74,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/otto-lopez.png,,557,MYT,2B,SS,3B,LF,CF,,,,,,,-2,,"Lopez,O",lopezot01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13268,Ozzie Albies,1.07,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ozzie-albies.png,,547,FA,2B,,,,,,,,,,,-2,,"Albies,O",albieoz01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13269,Pablo Lopez,1.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pablo-lopez.png,,581,MDW,SP,,,,,,,,,,,-2,,"Lopez,P",lopezpa01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13270,Pablo Reyes,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pablo-reyes.png,,547,FA,3B,2B,1B,SS,,,,,,,,-2,,"Reyes,P",reyespa01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13271,Parker Meadows,2.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/parker-meadows.png,,571,PORMiL,CF,,,,,,,,,,,-2,,"Meadows,P",meadopa01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
13272,Patrick Bailey,1.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/patrick-bailey.png,,547,FA,C,,,,,,,,,,,-2,,"Bailey,P",bailepa01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
13273,Patrick Corbin,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/patrick-corbin.png,,547,FA,SP,,,,,,,,,,,-2,,"Corbin,P",corbipa01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13274,Patrick Sandoval,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/patrick-sandoval.png,,547,FA,SP,,,,,,,,,,,-2,,"Sandoval,P",sandopa02,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13275,Patrick Wisdom,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/patrick-wisdom.png,,547,FA,1B,3B,LF,RF,2B,,,,,,,-2,,"Wisdom,P",wisdopa01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
13276,Paul Blackburn,0.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/paul-blackburn.png,,547,FA,SP,,,,,,,,,,,-2,,"Blackburn,P",blackpa01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13277,Paul DeJong,0.54,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/paul-dejong.png,,547,FA,SS,3B,,,,,,,,,,-2,,"Dejong,P",dejonpa01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13278,Paul Goldschmidt,0.58,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/paul-goldschmidt.png,,557,MYT,1B,,,,,,,,,,,-2,,"Goldschmidt,P",goldspa01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13279,Paul Sewald,0.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/paul-sewald.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Sewald,P",sewalpa01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13280,Paul Skenes,3.99,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/paul-skenes.png,,572,BSG,SP,,,,,,,,,,,-2,,"Skenes,P",skenepa01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13281,Pavin Smith,1.1,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pavin-smith.png,,575,WAI,LF,RF,1B,,,,,,,,,-2,,"Smith,P",smithpa04,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13282,Pedro Avila,0.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pedro-avila.png,,578,CAN,RP,CP,,,,,,,,,,-2,,"Avila,P",avilape01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13283,Pedro Pages,0.64,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pedro-pages.png,,547,FA,C,1B,,,,,,,,,,-2,,"Pages,P",pagespe02,2p30,,,,,,,,,,,,,,,,,,,,,,,,
13284,Pete Alonso,1.08,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pete-alonso.png,,593,CLS,1B,,,,,,,,,,,-2,https://i.postimg.cc/hPpzjGVm/Alonso-FC.png,"Alonso,P",alonspe01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13285,Pete Crow Armstrong,1.63,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pete-crow-armstrong.png,,578,CAN,CF,,,,,,,,,,,-2,,"Crow Armstrong,P",crowape01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13286,Pete Fairbanks,0.85,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pete-fairbanks.png,,560,DAL,RP,CP,,,,,,,,,w05g2,-2,,"Fairbanks,P",fairbpe01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13287,Peter Lambert,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/peter-lambert.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Lambert,P",lambepe01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13288,Phil Maton,0.68,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/phil-maton.png,,584,NSH,RP,CP,,,,,,,,,,-2,,"Maton,P",matonph01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13289,Pierce Johnson,0.6,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/pierce-johnson.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Johnson,P",johnspi01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13290,Porter Hodge,1.45,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/porter-hodge.png,,548,WV,RP,CP,,,,,,,,,,-2,,"Hodge,P",hodgepo01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13291,Quinn Priester,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/quinn-priester.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Priester,Q",priesqu01,3p30,,,,,,,,,,,,,,,,,,,,,,,,
13292,Rafael Devers,1.79,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/rafael-devers.png,,563,GME,3B,,,,,,,,,,,-2,,"Devers,R",deverra01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13293,Rafael Montero,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/rafael-montero.png,,547,FA,RP,,,,,,,,,,,-2,,"Montero,R",montera01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13294,Raisel Iglesias,2.01,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/raisel-iglesias.png,,566,MKE,RP,CP,,,,,,,,,,-2,,"Iglesias,R",iglesra01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13295,Ramon Laureano,1.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ramon-laureano.png,,554,THE,RF,LF,CF,,,,,,,,,-2,,"Laureano,R",laurera01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13296,Ramon Urias,1.45,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ramon-urias.png,,578,CAN,3B,1B,2B,,,,,,,,,-2,,"Urias,R",uriasra01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13297,Randal Grichuk,2.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/randal-grichuk.png,,563,GME,RF,LF,,,,,,,,,,-2,,"Grichuk,R",grichra01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13298,Randy Arozarena,0.76,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/randy-arozarena.png,,593,CLS,LF,CF,,,,,,,,,,-2,https://i.postimg.cc/sgr6Vw9c/Arozarena-FC.png,"Arozarena,R",arozara01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13299,Randy Rodriguez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/randy-rodriguez.png,,551,DEN,RP,,,,,,,,,,,-2,,"Rodriguez,R",rodrira02,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13300,Randy Vasquez,0.23,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/randy-vasquez.png,,547,FA,SP,,,,,,,,,,,-2,,"Vasquez,R",vasqura02,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13301,Ranger Suarez,0.77,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ranger-suarez.png,,551,DEN,SP,,,,,,,,,,,-2,,"Suarez,R",suarera01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13302,Reed Garrett,0.1,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/reed-garrett.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Garrett,R",garrere01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
13303,Reese McGuire,0.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/reese-mcguire.png,,587,CHC,C,,,,,,,,,,,-2,,"McGuire,R",mcguire01,2p30,,,,,,,,,,,,,,,,,,,,,,,,
13304,Reese Olson,0.8,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/reese-olson.png,,552,DENIL,SP,,,,,,,,,,w06g2,-2,,"Olson,R",olsonre01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13305,Reid Detmers,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/reid-detmers.png,,547,FA,SP,,,,,,,,,,,-2,,"Detmers,R",detmere01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13306,Reynaldo Lopez,3.38,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/reynaldo-lopez.png,,556,THEMiL,SP,,,,,,,,,,,-2,,"Lopez,R",lopezre01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13307,Rhett Lowder,4.65,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/rhett-lowder.png,,569,POR,SP,,,,,,,,,,,-2,,"Lowder,R",lowderh01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13308,Rhys Hoskins,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/rhys-hoskins.png,,566,MKE,1B,,,,,,,,,,,-2,,"Hoskins,R",hoskirh01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13309,Richard Lovelady,0.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/richard-lovelady.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Lovelady,R",lovelri01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13310,Richie Palacios,0.99,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/richie-palacios.png,,547,FA,LF,2B,RF,3B,SS,,,,,,,-2,,"Palacios,R",palacri01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13311,Riley Adams,0.27,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/riley-adams.png,,547,FA,C,,,,,,,,,,,-2,,"Adams,R",adamsri03,2p20,,,,,,,,,,,,,,,,,,,,,,,,
13312,Riley Greene,2.68,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/riley-greene.png,,572,BSG,LF,CF,RF,,,,,,,,,-2,,"Greene,R",greenri03,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13313,Roansy Contreras,0.32,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/roansy-contreras.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Contreras,R",contrro01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13314,Rob Refsnyder,0.76,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/rob-refsnyder.png,,570,PORIL,LF,RF,,,,,,,,,w07g2,-2,,"Refsnyder,R",refsnro01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
13315,Robbie Grossman,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/robbie-grossman.png,,547,FA,RF,LF,,,,,,,,,,-2,,"Grossman,R",grossro01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13316,Robbie Ray,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/robbie-ray.png,,547,FA,SP,,,,,,,,,,,-2,,"Ray,R",rayro02,6p20,,,,,,,,,,,,,,,,,,,,,,,,
13317,Robert Garcia,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/robert-garcia.png,,584,NSH,RP,,,,,,,,,,,-2,,"Garcia,R",garciro04,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13318,Robert Suarez,1.55,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/robert-suarez.png,,578,CAN,RP,CP,,,,,,,,,,-2,,"Suarez,Ro",suarero01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13319,Roddery Munoz,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/roddery-munoz.png,,547,FA,SP,,,,,,,,,,,-2,,"Munoz,R",munozro01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13320,Romy Gonzalez,0.73,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/romy-gonzalez.png,,581,MDW,2B,1B,3B,SS,CF,RF,LF,,,,,-2,,"Gonzalez,R",gonzaro01,3p40,,,,,,,,,,,,,,,,,,,,,,,,
13321,Ron Marinaccio,0.37,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ron-marinaccio.png,,547,FA,RP,,,,,,,,,,,-2,,"Marinaccio,R",marinro01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13322,Ronald Acuna Jr,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ronald-acuna-jr.png,,550,WVMiL,RF,,,,,,,,,,,-2,,"Acuna,R",acunaro01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13323,Ronel Blanco,2.42,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ronel-blanco.png,,575,WAI,SP,,,,,,,,,,,-2,,"Blanco,R",blancro01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13324,Ross Stripling,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ross-stripling.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Stripling,R",stripro01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13325,Rowdy Tellez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/rowdy-tellez.png,,547,FA,1B,,,,,,,,,,,-2,,"Tellez,R",tellero01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13326,Royce Lewis,0.62,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/royce-lewis.png,,577,WAIMiL,3B,2B,,,,,,,,,,-2,,"Lewis,R",lewisro02,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13327,Ryan Bliss,0.98,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-bliss.png,,547,FA,2B,,,,,,,,,,,-2,,"Bliss,R",blissry01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13328,Ryan Brasier,0.34,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-brasier.png,,551,DEN,SP,RP,,,,,,,,,,-2,,"Brasier,R",brasiry01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13329,Ryan Burr,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-burr.png,,575,WAI,SP,RP,,,,,,,,,,-2,,"Burr,R",burrry01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13330,Ryan Feltner,0.51,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-feltner.png,,547,FA,SP,,,,,,,,,,,-2,,"Feltner,R",feltnry01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13331,Ryan Fernandez,0.72,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-fernandez.png,,548,WV,RP,CP,,,,,,,,,,-2,,"Fernandez,R",fernary01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13332,Ryan Helsley,2.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-helsley.png,,575,WAI,RP,CP,,,,,,,,,,-2,,"Helsley,R",helslry01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13333,Ryan Jeffers,1.31,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-jeffers.png,,547,FA,C,,,,,,,,,,,-2,,"Jeffers,R",jeffery01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13334,Ryan Kreidler,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-kreidler.png,,547,FA,SS,3B,LF,CF,,,,,,,,-2,,"Kreidler,R",kreidry01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13335,Ryan McMahon,1.12,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-mcmahon.png,,547,FA,3B,,,,,,,,,,,-2,,"McMahon,R",mcmahry01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13336,Ryan Mountcastle,1.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-mountcastle.png,,547,FA,1B,,,,,,,,,,,-2,,"Mountcastle,R",mountry01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13337,Ryan Noda,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-noda.png,,547,FA,1B,RF,,,,,,,,,,-2,,"Noda,R",nodary01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13338,Ryan OHearn,1.12,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-ohearn.png,,592,CYPMiL,1B,RF,LF,,,,,,,,,-2,,"OHearn,R",ohearry01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13339,Ryan Pepiot,1.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-pepiot.png,,575,WAI,SP,,,,,,,,,,,-2,,"Pepiot,R",pepiory01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13340,Ryan Pressly,0.2,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-pressly.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Pressly,R",pressry01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13341,Ryan Thompson,0.72,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-thompson.png,,550,WVMiL,RP,CP,,,,,,,,,,-2,,"Thompson,R",thompry02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13342,Ryan Walker,1.68,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-walker.png,,593,CLS,RP,CP,,,,,,,,,,-2,https://i.postimg.cc/856MfVTD/Walker-FC.png,"Walker,R",walkery01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13343,Ryan Weathers,1.9,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-weathers.png,,547,FA,SP,,,,,,,,,,,-2,,"Weathers,R",weathry01,5p50,,,,,,,,,,,,,,,,,,,,,,,,
13344,Ryan Yarbrough,0.88,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryan-yarbrough.png,,566,MKE,RP,CP,,,,,,,,,,-2,,"Yarbrough,R",yarbrry01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13345,Ryder Ryan,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryder-ryan.png,,547,FA,RP,,,,,,,,,,,-2,,"Ryan,R",ryanry01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13346,Ryne Nelson,0.61,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryne-nelson.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Nelson,R",nelsory01,2p65,,,,,,,,,,,,,,,,,,,,,,,,
13347,Ryne Stanek,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ryne-stanek.png,,578,CAN,RP,CP,,,,,,,,,,-2,,"Stanek,R",stanery01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13348,Sal Frelick,1.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sal-frelick.png,,572,BSG,RF,LF,CF,3B,,,,,,,,-2,,"Frelick,S",frelisa01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13349,Salvador Perez,1.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/salvador-perez.png,,590,CYP,C,1B,,,,,,,,,,-2,,"Perez,S",perezsa02,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13350,Sam Hentges,0.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sam-hentges.png,,553,DENMiL,RP,,,,,,,,,,,-2,,"Hentges,S",hentgsa01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13351,Sam Hilliard,0.92,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sam-hilliard.png,,587,CHC,LF,CF,RF,,,,,,,,,-2,,"Hilliard,S",hillisa01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13352,Sam Long,0.79,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sam-long.png,,574,BSGMiL,RP,CP,,,,,,,,,,-2,,"Long,S",longsa01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13353,Sam Moll,1.02,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sam-moll.png,,584,NSH,RP,,,,,,,,,,,-2,,"Moll,S",mollsa01,4p30,,,,,,,,,,,,,,,,,,,,,,,,
13354,Santiago Espinal,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/santiago-espinal.png,,560,DAL,3B,2B,SS,LF,RF,,,,,,,-2,,"Espinal,S",espinsa01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13355,Scott Alexander,0.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/scott-alexander.png,,547,FA,RP,,,,,,,,,,,-2,,"Alexander,S",alexasc02,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13356,Scott Barlow,0.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/scott-barlow.png,,554,THE,RP,CP,,,,,,,,,,-2,,"Barlow,S",barlosc01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13357,Scott Blewett,1.7,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/scott-blewett.png,,547,FA,RP,,,,,,,,,,,-2,,"Blewett,S",blewesc01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13358,Scott McGough,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/scott-mcgough.png,,547,FA,SP,RP,,,,,,,,,,-2,,"McGough,S",mcgousc01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13359,Sean Bouchard,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sean-bouchard.png,,547,FA,RF,LF,,,,,,,,,,-2,,"Bouchard,S",bouchse01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13360,Sean Guenther,3.43,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sean-guenther.png,,560,DAL,RP,,,,,,,,,,,-2,,"Guenther,S",guentse01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13361,Sean Hjelle,0.32,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sean-hjelle.png,,547,FA,RP,,,,,,,,,,,-2,,"Hjelle,S",hjellse01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13362,Sean Manaea,1.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sean-manaea.png,,587,CHC,SP,,,,,,,,,,,-2,,"Manaea,S",manaese01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13363,Sean Murphy,1.43,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sean-murphy.png,,547,FA,C,,,,,,,,,,,-2,,"Murphy,S",murphse01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13364,Sean Reid-Foley,0.44,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/sean-reid-foley.png,,554,THE,RP,,,,,,,,,,,-2,,"Reid-Foley,S",reidfse01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13365,Seiya Suzuki,1.74,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/seiya-suzuki.png,,555,THEIL,RF,LF,,,,,,,,,w06g1,-2,,"Suzuki,S",suzukse01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13366,Seranthony Dominguez,0.08,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/seranthony-dominguez.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Dominguez,S",dominse01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13367,Seth Brown,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/seth-brown.png,,547,FA,LF,1B,RF,,,,,,,,,-2,,"Brown,S",brownse01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13368,Seth Lugo,2.31,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/seth-lugo.png,,575,WAI,SP,,,,,,,,,,,-2,,"Lugo,S",lugose01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13369,Seth Martinez,0.33,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/seth-martinez.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Martinez,S",martise01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
