player_id,Name,sWAR,team,hand,IP,SO vlhp,SO v rhp,SO vl+,SO vr+,Pts,Pts.1,BB vlhp,BB v rhp,BB vl+,BB vr+,Pts.2,Pts.3,HIT v lhp,HIT v rhp,Hit vl+,Hit vr+,Pts.4,Pts.5,OB v lhp,OB v rhp,OBP vl+,OBP vr+,Pts.6,Pts.7,TB v lhp,TB v rhp,TB vl+,TB vr+,Pts.8,Pts.9,123B v lhp,123b v rhp,123B vl+,123B vr+,Pts.10,Pts.11,123TB v l,123TB v rhp,123TB vl+,123TB vr+,Pts.12,Pts.13,HR v lhp,HR v rhp,HR vl+,HR vr+,Pts.14,Pts.15,BP v lhp,BP v rhp,BPHR vL,BPHR vR,BPHR vl+,BPHR vr+,Pts.16,Pts.17,BP1B v lhp,BP1b v rhp,BP1B vL+,BP1B vR+,Pts.18,Pts.19,DP vlhp,DP v rhp,DP vl+,DP vr+,Pts.20,Pts.21,HO,Hold,ENDURANCE,cleanEndur,split1,split2,split3,SP,RP,CP,FIELD,Range,Error,BK,WP,BAT-B,STL,SPD,Bunt,Injury,Raw vL,Raw vR,Raw Pts,vL,vR,Total,Injury Roll,Injury Length,1,2,3
13299,Randy Rodriguez,0.0,,R,52,33,25,1,0,3,0,11,8,-1,0,-1,0,18.0,13.0,0,1,0,2,29.0,21.0,0,1,0,5,28.3,23.3,0,1,0,2,17.2,12.6,-1,0,-1,0,25.1,21.7,-1,0,-2,0,0.8,0.4,2,2,10,10,1.0,0.0,1,0,2,2,4,4,5,5,0,0,0,0,2,2,-2,-2,-4,-4,0,0,R(2),R(2),R(2),,,,2.0,,2-0,2,0,0,17,1WR-C,E,10,C,5p30,9,19,28,9,19,14.33333333,0,2,RP,,
12702,Collin Snider,1.04,,R,42,27,43,0,2,0,6,2,8,2,0,2,0,22.5,8.9,-1,1,-2,2,24.5,16.8,0,1,0,5,29.7,23.0,0,1,0,2,22.5,5.7,-2,2,-2,2,29.7,10.2,-1,1,-2,2,0.0,3.2,2,-1,10,-5,0.0,6.0,0,6,3,-2,6,-4,5,5,0,0,0,0,9,2,3,-2,6,-4,1,1,R(1),R(1),R(1),,,,1.0,,3-34,3,34,0,5,1WR-C,E,10,C,2p40,18,6,24,18,6,14.0,3,1,RP,,
12822,Fraser Ellard,0.4,,L,24,32,36,1,1,3,3,7,17,1,-3,1,-3,14.6,3.0,0,2,0,4,21.5,20.0,1,1,5,5,24.0,11.4,0,2,0,4,13.4,0.2,0,2,0,2,19.2,0.2,0,2,0,4,1.2,2.8,1,-1,5,-5,2.0,,2,5,1,-2,2,-4,5,0,0,1,0,1,0,0,-3,-3,-6,-6,-1,-1,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,3-51,3,51,0,20,1WL-C,E,10,C,1p20,10,5,15,10,5,13.66666667,4,3,RP,CP,
12553,Anthony Bender,0.49,,R,53,15,43,-2,2,-6,6,11,6,-1,1,-1,1,27.2,8.6,-2,1,-4,2,38.2,14.6,-2,2,-10,10,38.2,14.2,-1,2,-2,4,27.2,8.6,-2,1,-2,1,38.2,14.2,-2,1,-4,2,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,9,9,3,3,6,6,4,4,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,4-0,4,0,0,8,1WR-C,E,10,C,2p50,-7,46,39,-7,46,13.66666667,3,0,RP,CP,
13134,Luis Ortiz,1.99,,R,136,17,18,-1,-1,-3,-3,8,6,0,1,0,1,8.6,10.8,1,1,2,2,16.6,16.9,1,1,5,5,25.4,17.4,0,1,0,2,4.8,10.8,2,1,2,1,10.2,17.4,1,0,2,0,3.8,0.0,-2,2,-10,10,,0.0,7,0,-3,2,-6,4,0,5,1,0,1,0,12,12,3,3,6,6,-4,-4,S(6) R(3) C(0),S(6) R(3) C(0),S(6),R(3),C(0),6.0,3.0,0.0,3-42,3,42,3,2,1WR-C,E,10,C,1p60,-1,28,27,-1,28,13.66666667,4,1,SP,RP,CP
13086,Kris Bubic,1.27,,L,30,42,50,2,3,6,9,0,0,3,3,3,3,24.5,10.5,-2,1,-4,2,24.5,10.5,0,2,0,10,34.6,19.3,-1,1,-2,2,23.1,10.5,-2,1,-2,1,29.0,19.3,-1,0,-2,0,1.4,0.0,1,2,5,10,3.0,,3,0,0,2,0,4,5,0,0,1,0,1,0,1,-3,-2,-6,-4,-2,-2,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,3-47,3,47,0,7,1WL-C,E,10,C,5p30,-2,38,36,-2,38,13.33333333,0,2,RP,CP,
12928,Jared Koenig,1.16,,L,62,21,33,-1,1,-3,3,1,11,3,-1,3,-1,12.5,20.0,0,-1,0,-2,13.5,31.0,2,-1,10,-5,16.7,22.5,1,1,2,2,11.1,20.0,0,-1,0,-1,11.1,22.5,1,0,2,0,1.4,0.0,1,2,5,10,1.0,0.0,1,0,2,2,4,4,5,5,0,0,0,0,2,2,-2,-2,-4,-4,1,1,S(1) R(1) C(0),S(1) R(1) C(0),S(1),R(1),C(0),1.0,1.0,0.0,4-47,4,47,0,0,1WR-C,E,10,C,2p50,19,6,25,19,6,13.33333333,3,0,SP,RP,CP
13398,Tanner Bibee,1.12,,R,174,32,34,1,1,3,3,6,4,1,2,1,2,18.0,10.1,0,1,0,2,24.0,14.1,0,2,0,10,32.0,20.3,0,1,0,2,16.0,8.9,-1,1,-1,1,24.0,15.5,-1,1,-2,2,2.0,1.2,0,1,0,5,3.0,2.0,3,2,0,1,0,2,5,5,0,0,0,0,1,2,-2,-2,-4,-4,-4,-4,S(5),S(5),S(5),,,5.0,,,1-16,1,16,0,2,1WR-C,E,10,C,1p70,-3,25,22,-3,25,13.33333333,4,3,SP,,
13075,Kevin Gausman,0.45,,R,181,20,24,-1,0,-3,0,7,7,1,1,1,1,14.4,16.6,0,0,0,0,21.4,23.6,1,0,5,0,25.0,31.0,0,0,0,0,13.8,14.4,0,0,0,0,22.6,22.2,0,0,0,0,0.6,2.2,2,0,10,0,2.0,3.0,2,3,1,0,2,0,5,5,0,0,0,0,4,6,-1,1,-2,2,2,2,S(6),S(6),S(6),,,6.0,,,3-8,3,8,4,3,1WL-C,E,10,C,1p70,13,3,16,13,3,13.33333333,4,3,SP,,
12845,Gerrit Cole,1.89,,R,95,37,22,1,-1,3,-3,8,6,0,1,0,1,11.6,15.6,1,0,2,0,19.6,21.5,1,1,5,5,20.0,27.7,1,0,2,0,10.4,12.6,0,0,0,0,15.2,15.7,1,1,2,2,1.2,3.0,1,-1,5,-5,0.0,4.0,0,4,3,-1,6,-2,5,5,0,0,0,0,8,7,2,2,4,4,5,5,S(6),S(6),S(6),,,6.0,,,3-0,3,0,0,0,1WR-C,E,10,C,4p40,29,2,31,29,2,13.0,1,1,SP,,
13130,Luis Gil,1.53,,R,152,27,40,0,2,0,6,18,18,-3,-3,-3,-3,9.9,2.8,1,2,2,4,27.8,20.9,0,1,0,5,25.5,8.1,0,2,0,4,7.5,1.6,1,2,1,2,15.9,3.3,0,2,0,4,2.4,1.2,0,1,0,5,,,2,2,1,1,2,2,0,0,1,1,1,1,0,0,-3,-3,-6,-6,-3,-3,S(5),S(5),S(5),,,5.0,,,2-28,2,28,5,8,1WR-C,E,10,C,1p70,-3,24,21,-3,24,13.0,4,3,SP,,
12510,Adrian Morejon,0.59,,L,64,31,33,0,1,0,3,8,6,0,1,0,1,20.2,20.0,-1,-1,-2,-2,28.2,26.0,0,0,0,0,31.0,32.0,0,0,0,0,20.2,20.0,-1,-1,-1,-1,31.0,32.0,-1,-2,-2,-4,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,4,3,-1,-1,-2,-2,5,5,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,5-0,5,0,5,20,1WL-C,E,10,C,1p50,9,9,18,9,9,13.0,4,0,RP,CP,
12767,Drew Rasmussen,1.0,,R,29,52,28,3,0,9,0,1,5,3,2,3,2,8.3,27.5,1,-2,2,-4,9.3,32.5,2,-1,10,-5,10.3,35.0,2,-1,4,-2,8.3,27.5,1,-2,1,-2,10.3,35.0,1,-2,2,-4,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,1,1,-2,-2,-4,-4,4,4,S(1) R(1) C(0),S(1) R(1) C(0),S(1),R(1),C(0),1.0,1.0,0.0,3-50,3,50,0,8,1WR-C,E,10,C,5p30,43,-5,38,43,-5,13.0,0,2,SP,RP,CP
12875,Hunter Brown,1.38,,R,170,35,24,1,0,3,0,11,7,-1,1,-1,1,9.5,25.4,1,-2,2,-4,20.5,32.4,1,-1,5,-5,16.3,30.2,1,0,2,0,8.1,23.8,1,-2,1,-2,10.7,23.8,1,-1,2,-2,1.4,1.6,1,1,5,5,2.0,1.0,2,1,1,2,2,4,5,5,0,0,0,0,4,6,-1,1,-2,2,2,2,S(6),S(6),S(6),,,6.0,,,4-8,4,8,2,5,1WR-C,E,10,C,1p70,19,-1,18,19,-1,12.66666667,4,3,SP,,
12927,Jared Jones,1.11,,R,122,40,25,2,0,6,0,9,6,0,1,0,1,13.6,13.1,0,1,0,2,22.6,19.0,0,1,0,5,33.6,31.1,-1,0,-2,0,11.4,9.7,0,1,0,1,24.8,17.5,-1,0,-2,0,2.2,3.4,0,-1,0,-5,,,3,6,0,-2,0,-4,0,0,1,1,1,1,9,9,3,3,6,6,-5,-5,S(5),S(5),S(5),,,5.0,,,3-12,3,12,0,5,1WL-C,E,10,C,2p65,9,7,16,9,7,12.66666667,3,2,SP,,
13404,Tayler Saucedo,0.3,,L,39,29,23,0,-1,0,-3,14,9,-2,0,-2,0,8.6,23.5,1,-1,2,-2,22.6,32.5,0,-1,0,-5,14.9,32.5,1,0,2,0,8.6,22.1,1,-2,1,-2,14.9,26.9,1,-1,2,-2,0.0,1.4,2,1,10,5,0.0,1.0,0,1,3,2,6,4,5,5,0,0,0,0,8,8,2,2,4,4,7,7,R(1) C(2),R(1) C(2),R(1),C(2),,,1.0,2.0,2-38,2,38,0,5,1WL-C,E,10,C,2p30,25,-1,24,25,-1,12.66666667,3,2,RP,CP,
13228,Nathan Eovaldi,1.21,,R,171,26,29,0,0,0,0,3,6,2,1,2,1,19.0,12.1,-1,1,-2,2,22.0,18.1,1,1,5,5,34.3,20.6,-1,1,-2,2,16.6,10.1,-1,1,-1,1,24.7,12.6,-1,1,-2,2,2.4,2.0,0,0,0,0,3.0,3.0,3,3,0,0,0,0,5,5,0,0,0,0,6,5,1,0,2,0,-1,-1,S(6),S(6),S(6),,,6.0,,,2-8,2,8,0,3,1WR-C,E,10,C,1p70,2,13,15,2,13,12.66666667,4,3,SP,,
13344,Ryan Yarbrough,0.88,,L,99,24,5,-1,-3,-3,-9,3,11,2,-1,2,-1,3.2,10.2,2,1,4,2,6.2,21.2,2,1,10,5,9.8,20.5,2,1,4,2,1.0,8.2,2,1,2,1,1.0,12.5,2,1,4,2,2.2,2.0,0,0,0,0,3.0,2.0,3,2,0,1,0,2,5,5,0,0,0,0,2,3,-2,-1,-4,-2,0,0,R(3) C(0),R(3) C(0),R(3),C(0),,,3.0,0.0,1-43,1,43,0,0,1WR-C,E,10,C,1p60,19,2,21,19,2,12.66666667,4,1,RP,CP,
13026,Jose Soriano,1.39,,R,113,19,24,-1,0,-3,0,7,19,1,-3,1,-3,7.8,19.3,1,-1,2,-2,14.8,38.3,2,-2,10,-10,9.8,28.2,2,0,4,0,7.8,18.5,1,-1,1,-1,9.8,25.0,1,-1,2,-2,0.0,0.8,2,1,10,5,0.0,1.0,0,1,3,2,6,4,5,5,0,0,0,0,12,7,3,2,6,4,-4,-4,S(5) R(3),S(5) R(3),S(5),R(3),,5.0,3.0,,2-26,2,26,0,14,1WR-C,E,10,C,3p60,39,-5,34,39,-5,12.66666667,2,1,SP,RP,
13376,Shota Imanaga,1.56,,L,173,34,28,1,0,3,0,0,0,3,3,3,3,11.2,13.9,1,0,2,0,11.2,13.9,2,2,10,10,19.0,24.9,1,0,2,0,8.6,11.1,1,1,1,1,8.6,13.7,1,1,2,2,2.6,2.8,-1,-1,-5,-5,5.0,5.0,5,5,-2,-2,-4,-4,5,5,0,0,0,0,2,2,-2,-2,-4,-4,-6,-6,S(6),S(6),S(6),,,6.0,,,2-0,2,0,0,3,1WL-C,E,10,C,1p70,10,3,13,10,3,12.33333333,4,3,SP,,
13329,Ryan Burr,0.0,,R,33,41,45,2,2,6,6,16,7,-2,1,-2,1,14.1,12.8,0,1,0,2,30.1,19.8,-1,1,-5,5,27.8,29.6,0,0,0,0,13.7,10.6,0,1,0,1,26.2,20.8,-1,0,-2,0,0.4,2.2,2,0,10,0,,4.0,1,4,2,-1,4,-2,0,5,1,0,1,0,0,0,-3,-3,-6,-6,0,0,S(1) R(1),S(1) R(1),S(1),R(1),,1.0,1.0,,3-44,3,44,0,0,1WR-C,E,10,C,1p30,6,7,13,6,7,12.33333333,4,2,SP,RP,
13384,Spencer Schwellenbach,1.96,,R,124,24,38,-1,1,-3,3,3,0,2,3,2,3,20.2,10.1,-1,1,-2,2,23.2,10.1,0,2,0,10,39.2,23.5,-1,1,-2,2,18.6,7.9,-1,1,-1,1,32.8,14.7,-2,1,-4,2,1.6,2.2,1,0,5,0,3.0,3.0,3,3,0,0,0,0,5,5,0,0,0,0,7,5,2,0,4,0,-3,-3,S(6),S(6),S(6),,,6.0,,,2-0,2,0,0,5,1WR-C,E,10,C,1p60,-1,23,22,-1,23,12.0,4,1,SP,,
12623,Bryan Baker,0.0,,R,23,21,35,-1,1,-3,3,13,4,-1,2,-1,2,14.9,15.6,0,0,0,0,27.8,19.6,0,1,0,5,31.9,39.5,0,-1,0,-2,13.3,12.6,0,0,0,0,25.5,27.5,-1,-1,-2,-2,1.6,3.0,1,-1,5,-5,1.0,6.0,1,6,2,-2,4,-4,5,5,0,0,0,0,13,11,3,3,6,6,7,7,R(1),R(1),R(1),,,,1.0,,4-0,4,0,0,0,1WR-C,E,10,C,1p20,9,3,12,9,3,12.0,4,3,RP,,
12964,Joe Boyle,0.0,,R,48,25,37,0,1,0,3,33,28,-3,-3,-3,-3,12.2,3.8,1,2,2,4,45.1,31.8,-2,-1,-10,-5,19.4,5.6,1,2,2,4,12.1,3.2,0,2,0,2,19.0,3.2,0,2,0,4,0.1,0.6,2,2,10,10,0.0,2.0,0,2,3,1,6,2,5,5,0,0,0,0,1,0,-2,-3,-4,-6,9,9,S(5) R(3),S(5) R(3),S(5),R(3),,5.0,3.0,,4-30,4,30,6,20,1WR-C,E,10,C,2p30,3,15,18,3,15,12.0,3,2,SP,RP,
13467,Victor Gonzalez,0.21,,L,23,0,0,-3,-3,-9,-9,13,26,-1,-3,-1,-3,0.0,6.1,3,2,6,4,13.0,32.1,2,-1,10,-5,0.0,19.2,3,1,6,2,0.0,2.3,3,2,3,2,0.0,4.0,3,2,6,4,0.0,3.8,2,-2,10,-10,,,0,6,3,-2,6,-4,0,0,1,1,1,1,7,7,2,2,4,4,-1,-1,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,2-0,2,0,0,0,1WL-C,E,10,C,1p20,42,-14,28,42,-14,11.66666667,4,3,RP,CP,
12982,John King,0.96,,L,60,12,7,-2,-2,-6,-6,0,6,3,1,3,1,20.1,21.7,-1,-1,-2,-2,20.1,27.7,1,0,5,0,26.7,25.5,0,0,0,0,17.9,21.5,-1,-1,-1,-1,17.9,24.7,0,-1,0,-2,2.2,0.2,0,2,0,10,3.0,0.0,3,0,0,2,0,4,5,5,0,0,0,0,12,12,3,3,6,6,7,7,R(2),R(2),R(2),,,,2.0,,4-24,4,24,5,11,1WL-C,E,10,C,1p40,5,10,15,5,10,11.66666667,4,1,RP,,
12648,Calvin Faucher,0.64,,R,54,32,39,1,2,3,6,22,8,-3,0,-3,0,11.8,15.6,1,0,2,0,33.8,23.6,-1,0,-5,0,28.7,25.5,0,0,0,0,11.8,15.6,0,0,0,0,28.7,25.5,-1,-1,-2,-2,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,0,4,-3,-1,-6,-2,1,1,R(1) C(3),R(1) C(3),R(1),C(3),,,1.0,3.0,4-0,4,0,0,20,1WR-C,E,10,C,2p50,5,16,21,5,16,11.66666667,3,0,RP,CP,
13370,Shane Baz,1.99,,R,79,19,26,-1,0,-3,0,14,6,-2,1,-2,1,4.1,13.5,2,0,4,0,18.1,19.5,1,1,5,5,11.9,17.1,2,1,4,2,1.5,12.7,2,0,2,0,1.5,13.9,2,1,4,2,2.6,0.8,-1,1,-5,5,4.0,1.0,4,1,-1,2,-2,4,5,5,0,0,0,0,4,5,-1,0,-2,0,-3,-3,S(5),S(5),S(5),,,5.0,,,2-0,2,0,0,5,1WR-C,E,10,C,4p40,5,19,24,5,19,11.66666667,1,1,SP,,
13269,Pablo Lopez,1.21,,R,185,27,37,0,1,0,3,2,4,2,2,2,2,20.4,14.6,-1,0,-2,0,22.4,18.6,1,1,5,5,31.4,27.7,0,0,0,0,18.2,12.0,-1,0,-1,0,22.6,17.3,0,0,0,0,2.2,2.6,0,-1,0,-5,4.0,4.0,4,4,-1,-1,-2,-2,5,5,0,0,0,0,5,5,0,0,0,0,-1,-1,S(6),S(6),S(6),,,6.0,,,3-8,3,8,0,3,1WL-C,E,10,C,0p72,2,3,5,2,3,11.33333333,5,4,SP,,
13044,JT Chargois,1.19,,R,36,55,0,3,-3,9,-9,2,15,2,-3,2,-3,8.0,2.0,1,2,2,4,10.0,17.0,2,1,10,5,32.0,6.5,0,2,0,4,0.0,0.6,3,2,3,2,0.0,0.9,3,2,6,4,8.0,1.4,-3,1,-15,5,,1.0,8,1,-3,2,-6,4,0,5,1,0,1,0,2,2,-2,-2,-4,-4,1,1,R(1),R(1),R(1),,,,1.0,,3-0,3,0,0,0,1WS-C,E,10,C,5p30,8,12,20,8,12,11.33333333,0,2,RP,,
12533,Andre Pallante,0.99,,R,121,16,14,-2,-2,-6,-6,12,12,-1,-2,-1,-2,10.0,21.0,1,-1,2,-2,22.0,33.0,1,-1,5,-5,10.6,32.8,2,-1,4,-2,10.0,19.6,1,-1,1,-1,10.6,27.2,1,-1,2,-2,0.0,1.4,2,1,10,5,0.0,1.0,0,1,3,2,6,4,5,5,0,0,0,0,9,9,3,3,6,6,8,8,S(5) R(3),S(5) R(3),S(5),R(3),,5.0,3.0,,4-0,4,0,5,20,1WR-C,E,10,C,1p60,29,-5,24,29,-5,11.33333333,4,1,SP,RP,
12677,Chris Roycroft,0.0,,R,34,20,25,-1,0,-3,0,28,9,-3,0,-3,0,18.8,12.6,-1,1,-2,2,46.8,21.5,-2,1,-10,5,35.6,15.1,-1,1,-2,2,18.8,12.6,-1,0,-1,0,35.6,15.1,-2,1,-4,2,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,6,6,1,1,2,2,2,2,R(2),R(2),R(2),,,,2.0,,4-42,4,42,0,5,1WR-C,E,10,C,1p20,-7,27,20,-7,27,11.33333333,4,3,RP,,
12903,Jacob Webb,0.76,,R,57,39,21,2,-1,6,-3,12,18,-1,-3,-1,-3,0.8,12.4,2,1,4,2,12.8,30.4,2,-1,10,-5,0.8,25.1,2,0,4,0,0.8,11.4,2,0,2,0,0.8,21.1,2,0,4,0,0.0,1.0,2,1,10,5,,2.0,0,2,3,1,6,2,0,5,1,0,1,0,0,0,-3,-3,-6,-6,0,0,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,2-0,2,0,0,0,1WR-C,E,10,C,2p50,40,-8,32,40,-8,11.0,3,0,RP,CP,
13004,Jorge Alcala,1.15,,R,58,38,23,1,-1,3,-3,9,10,0,-1,0,-1,4.4,7.0,2,2,4,4,13.4,17.0,2,1,10,5,14.3,19.9,1,1,2,2,1.6,4.8,2,2,2,2,3.1,11.1,2,1,4,2,2.8,2.2,-1,0,-5,0,,,4,4,-1,-1,-2,-2,0,0,1,1,1,1,0,0,-3,-3,-6,-6,5,5,R(1),R(1),R(1),,,,1.0,,4-0,4,0,0,16,1WR-C,E,10,C,1p50,13,4,17,13,4,11.0,4,0,RP,,
12970,Joe Ryan,1.53,,R,135,28,41,0,2,0,6,0,2,3,3,3,3,9.3,14.6,1,0,2,0,9.3,16.6,2,1,10,5,23.3,35.8,0,-1,0,-2,7.1,12.0,1,0,1,0,14.5,25.4,1,-1,2,-2,2.2,2.6,0,-1,0,-5,4.0,5.0,4,5,-1,-2,-2,-4,5,5,0,0,0,0,6,5,1,0,2,0,0,0,S(6),S(6),S(6),,,6.0,,,4-21,4,21,3,3,1WR-C,E,10,C,2p60,18,1,19,18,1,10.66666667,3,1,SP,,
13396,Taj Bradley,1.04,,R,138,37,30,1,0,3,0,9,9,0,0,0,0,18.6,10.9,-1,1,-2,2,27.6,19.9,0,1,0,5,30.1,21.1,0,1,0,2,17.0,7.5,-1,1,-1,1,23.7,7.5,-1,2,-2,4,1.6,3.4,1,-1,5,-5,3.0,5.0,3,5,0,-2,0,-4,5,5,0,0,0,0,5,9,0,3,0,6,-2,-2,S(6),S(6),S(6),,,6.0,,,3-0,3,0,0,6,1WR-C,E,10,C,1p60,3,11,14,3,11,10.66666667,4,1,SP,,
13503,Yimi Garcia,0.62,,R,39,48,46,2,2,6,6,7,3,1,2,1,2,14.3,0.0,0,3,0,6,21.3,3.0,1,3,5,15,56.0,0.0,-2,3,-4,6,0.6,0.0,2,3,2,3,1.2,0.0,2,3,4,6,13.7,0.0,-3,2,-15,10,,,8,0,-3,2,-6,4,0,0,1,1,1,1,0,0,-3,-3,-6,-6,5,5,R(1) C(3),R(1) C(3),R(1),C(3),,,1.0,3.0,2-0,2,0,0,5,1WR-C,E,10,C,5p40,-12,53,41,-12,53,10.66666667,0,1,RP,CP,
13512,Yusei Kikuchi,0.72,,L,176,33,37,1,1,3,3,4,4,2,2,2,2,15.1,18.3,0,0,0,0,19.0,22.3,1,1,5,5,24.0,28.0,0,0,0,0,12.3,15.9,0,0,0,0,12.8,18.4,1,0,2,0,2.8,2.4,-1,0,-5,0,5.0,3.0,5,3,-2,0,-4,0,5,5,0,0,0,0,2,2,-2,-2,-4,-4,-3,-3,S(6),S(6),S(6),,,6.0,,,3-0,3,0,0,4,1WL-C,E,10,C,0p72,-1,6,5,-1,6,10.33333333,5,4,SP,,
12838,Gavin Stone,0.96,,R,140,25,13,0,-2,0,-6,10,1,0,3,0,3,9.4,23.4,1,-1,2,-2,19.4,24.4,1,0,5,0,17.1,36.8,1,-1,2,-2,8.6,20.6,1,-1,1,-1,13.9,25.6,1,-1,2,-2,0.8,2.8,2,-1,10,-5,0.0,3.0,0,3,3,0,6,0,5,5,0,0,0,0,7,7,2,2,4,4,0,0,S(5),S(5),S(5),,,5.0,,,2-0,2,0,0,14,1WR-C,E,10,C,1p70,32,-11,21,32,-11,10.33333333,4,3,SP,,
12890,Jack Flaherty,1.72,,R,162,37,43,1,2,3,6,2,6,2,1,2,1,11.2,11.9,1,1,2,2,13.2,17.9,2,1,10,5,19.8,27.4,1,0,2,0,9.4,8.3,1,1,1,1,12.6,13.0,1,1,2,2,1.8,3.6,0,-2,0,-10,2.0,7.0,2,7,1,-3,2,-6,5,5,0,0,0,0,2,0,-2,-3,-4,-6,0,0,S(6),S(6),S(6),,,6.0,,,3-0,3,0,0,8,1WR-C,E,10,C,1p70,20,-5,15,20,-5,10.33333333,4,3,SP,,
12920,Jalen Beeks,0.0,,L,70,24,10,-1,-2,-3,-6,13,7,-1,1,-1,1,6.1,28.7,2,-2,4,-4,19.1,35.7,1,-2,5,-10,11.5,34.8,2,-1,4,-2,6.1,27.5,1,-2,1,-2,11.5,30.0,1,-1,2,-2,0.0,1.2,2,1,10,5,0.0,2.0,0,2,3,1,6,2,5,5,0,0,0,0,8,8,2,2,4,4,-3,-3,R(1) C(2),R(1) C(2),R(1),C(2),,,1.0,2.0,4-21,4,21,0,20,1WL-C,E,10,C,0p72,32,-14,18,32,-14,10.33333333,5,4,RP,CP,
13470,Victor Vodnik,0.78,,R,74,8,29,-2,0,-6,0,23,10,-3,-1,-3,-1,12.2,20.2,1,-1,2,-2,35.2,30.2,-1,-1,-5,-5,15.7,31.1,1,0,2,0,12.2,18.8,0,-1,0,-1,15.7,25.5,0,-1,0,-2,0.0,1.4,2,1,10,5,0.0,2.0,0,2,3,1,6,2,5,5,0,0,0,0,10,10,3,3,6,6,-2,-2,R(2) C(3),R(2) C(3),R(2),C(3),,,2.0,3.0,4-0,4,0,0,11,1WR-C,E,10,C,1p40,12,2,14,12,2,10.33333333,4,1,RP,CP,
13355,Scott Alexander,0.89,,L,39,20,20,-1,-1,-3,-3,0,7,3,1,3,1,7.6,16.3,1,0,2,0,7.6,23.3,2,0,10,0,13.4,30.4,1,0,2,0,7.6,13.5,1,0,1,0,13.4,19.2,1,0,2,0,0.0,2.8,2,-1,10,-5,,6.0,0,6,3,-2,6,-4,0,5,1,0,1,0,8,8,2,2,4,4,1,1,R(1),R(1),R(1),,,,1.0,,3-0,3,0,0,11,1WL-C,E,10,C,5p30,38,-7,31,38,-7,10.0,0,2,RP,,
12841,George Kirby,0.9,,R,191,30,21,0,-1,0,-3,0,0,3,3,3,3,19.4,16.0,-1,0,-2,0,19.4,16.0,1,2,5,10,35.2,25.2,-1,0,-2,0,17.0,14.8,-1,0,-1,0,25.6,20.4,-1,0,-2,0,2.4,1.2,0,1,0,5,4.0,2.0,4,2,-1,1,-2,2,5,5,0,0,0,0,2,2,-2,-2,-4,-4,5,5,S(6*),S(6),S(6),,,6.0,,,5-8,5,8,2,5,1WR-C,E,10,C,0p72,-5,13,8,-5,13,10.0,5,4,SP,,
13417,TJ McFarland,0.51,,L,57,20,3,-1,-3,-3,-9,0,9,3,0,3,0,16.6,19.8,0,-1,0,-2,16.6,28.8,1,-1,5,-5,25.8,30.4,0,0,0,0,16.6,18.0,-1,-1,-1,-1,25.8,23.2,-1,0,-2,0,0.0,1.8,2,0,10,0,0.0,3.0,0,3,3,0,6,0,5,5,0,0,0,0,12,12,3,3,6,6,3,3,R(1),R(1),R(1),,,,1.0,,4-0,4,0,0,0,1WL-C,E,10,C,0p72,24,-11,13,24,-11,9.666666667,5,4,RP,,
12655,Carlos Rodon,0.98,,L,175,33,33,1,1,3,3,8,9,0,0,0,0,13.3,12.4,0,1,0,2,21.3,21.4,1,1,5,5,22.4,28.2,1,0,2,0,11.9,8.8,0,1,0,1,16.8,13.8,0,1,0,2,1.4,3.6,1,-2,5,-10,1.0,5.0,1,5,2,-2,4,-4,5,5,0,0,0,0,2,0,-2,-3,-4,-6,2,2,S(6),S(6),S(6),,,6.0,,,4-0,4,0,4,3,1WL-C,E,10,C,0p72,15,-7,8,15,-7,9.333333333,5,4,SP,,
13352,Sam Long,0.79,,L,43,27,32,0,1,0,3,6,15,1,-3,1,-3,11.6,7.4,1,2,2,4,17.6,22.5,1,0,5,0,18.8,17.2,1,1,2,2,9.8,5.4,1,2,1,2,11.6,9.2,1,1,2,2,1.8,2.0,0,0,0,0,4.0,3.0,4,3,-1,0,-2,0,5,5,0,0,0,0,0,0,-3,-3,-6,-6,-2,-2,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,3-0,3,0,10,16,1WL-C,E,10,C,1p40,5,4,9,5,4,9.333333333,4,1,RP,CP,
